Date,Close/Last,Volume,Open,High,Low
01/02/2015,2365.38,--,2379.03,2387.81,2347.27
01/01/2015,2367.85,--,0.00,0.00,0.00
12/31/2014,2367.85,--,2399.08,2405.62,2366.24
12/30/2014,2390.72,--,2397.27,2403.29,2387.07
12/29/2014,2405.17,--,2412.80,2413.88,2404.03
12/26/2014,2416.44,--,2419.10,2423.64,2414.99
12/25/2014,2413.98,--,0.00,0.00,0.00
12/24/2014,2413.98,--,2419.01,2422.17,2412.37
12/23/2014,2413.03,--,2422.95,2426.26,2412.83
12/22/2014,2412.14,--,2393.01,2412.34,2392.94
12/19/2014,2385.29,--,2386.28,2394.25,2375.02
12/18/2014,2382.09,--,2365.20,2382.09,2355.72
12/17/2014,2330.22,--,2290.26,2335.80,2283.55
12/16/2014,2288.24,--,2298.68,2337.99,2287.79
12/15/2014,2313.21,--,2339.63,2354.11,2302.67
12/12/2014,2328.98,--,2340.98,2360.78,2328.98
12/11/2014,2361.15,--,2362.84,2386.88,2356.49
12/10/2014,2349.16,--,2381.68,2392.42,2345.93
12/09/2014,2390.29,--,2358.77,2394.26,2353.65
12/08/2014,2384.72,--,2401.08,2412.74,2370.58
12/05/2014,2411.06,--,2404.57,2411.06,2400.80
12/04/2014,2401.58,--,2400.55,2409.34,2386.97
12/03/2014,2400.23,--,2381.12,2403.52,2377.40
12/02/2014,2378.90,--,2367.30,2381.37,2362.64
12/01/2014,2368.63,--,2387.37,2391.04,2362.80
11/28/2014,2396.16,--,2390.21,2403.32,2384.69
11/27/2014,2385.10,--,0.00,0.00,0.00
11/26/2014,2385.10,--,2360.57,2385.85,2360.13
11/25/2014,2359.13,--,2364.35,2370.59,2356.98
11/24/2014,2361.41,--,2347.34,2361.69,2343.99
11/21/2014,2343.00,--,2349.04,2352.57,2332.56
11/20/2014,2324.36,--,2301.81,2326.09,2297.80
11/19/2014,2313.48,--,2321.86,2322.77,2302.80
11/18/2014,2326.45,--,2310.11,2330.86,2310.09
11/17/2014,2310.62,--,2308.43,2314.17,2295.65
11/14/2014,2316.45,--,2296.71,2317.40,2289.05
11/13/2014,2296.98,--,2298.67,2310.15,2288.76
11/12/2014,2293.71,--,2284.31,2296.16,2280.72
11/11/2014,2291.13,--,2291.70,2294.08,2282.86
11/10/2014,2293.79,--,2279.07,2295.39,2277.60
11/07/2014,2280.30,--,2287.92,2291.29,2267.92
11/06/2014,2287.48,--,2284.37,2291.76,2273.85
11/05/2014,2290.94,--,2288.20,2292.59,2277.52
11/04/2014,2275.90,--,2268.85,2281.69,2259.81
11/03/2014,2272.79,--,2264.38,2284.02,2262.79
10/31/2014,2263.51,--,2259.25,2268.56,2253.08
10/30/2014,2212.88,--,2195.36,2216.67,2187.54
10/29/2014,2197.84,--,2198.51,2208.67,2182.35
10/28/2014,2208.70,--,2182.37,2208.92,2181.71
10/27/2014,2173.58,--,2163.99,2177.76,2153.78
10/24/2014,2167.55,--,2147.96,2168.97,2139.49
10/23/2014,2138.46,--,2129.37,2147.92,2125.47
10/22/2014,2108.03,--,2140.27,2142.31,2106.82
10/21/2014,2128.86,--,2087.92,2130.88,2087.52
10/20/2014,2069.32,--,2040.31,2070.07,2033.92
10/17/2014,2048.17,--,2053.82,2068.96,2040.46
10/16/2014,2023.41,--,1980.11,2037.99,1979.44
10/15/2014,2017.03,--,1977.63,2026.13,1966.20
10/14/2014,2014.61,--,2023.44,2043.70,2007.47
10/13/2014,2001.32,--,2030.28,2052.51,2000.72
10/10/2014,2032.76,--,2094.02,2094.02,2032.76
10/09/2014,2126.76,--,2168.58,2173.21,2124.87
10/08/2014,2176.57,--,2137.82,2179.55,2116.43
10/07/2014,2135.28,--,2161.68,2168.70,2134.98
10/06/2014,2174.07,--,2191.32,2197.66,2165.48
10/03/2014,2186.16,--,2180.38,2195.33,2174.96
10/02/2014,2169.47,--,2170.66,2176.27,2135.03
10/01/2014,2170.51,--,2210.74,2210.84,2165.31
09/30/2014,2216.81,--,2222.48,2229.72,2207.07
09/29/2014,2221.88,--,2196.57,2226.35,2194.29
09/26/2014,2219.72,--,2202.87,2223.59,2201.41
09/25/2014,2195.27,--,2234.58,2235.96,2192.92
09/24/2014,2238.71,--,2218.12,2240.07,2212.05
09/23/2014,2216.51,--,2215.59,2231.48,2211.90
09/22/2014,2223.15,--,2242.48,2242.76,2217.03
09/19/2014,2252.00,--,2277.52,2280.37,2243.41
09/18/2014,2272.64,--,2253.27,2272.81,2251.45
09/17/2014,2246.01,--,2236.71,2256.96,2232.82
09/16/2014,2240.48,--,2211.45,2243.19,2211.08
09/15/2014,2216.15,--,2242.03,2244.21,2212.63
09/12/2014,2241.07,--,2252.64,2253.86,2235.78
09/11/2014,2254.92,--,2244.26,2255.01,2237.86
09/10/2014,2252.34,--,2245.42,2253.93,2237.02
09/09/2014,2243.10,--,2259.41,2265.04,2240.51
09/08/2014,2263.45,--,2255.59,2272.49,2253.33
09/05/2014,2255.85,--,2240.07,2255.87,2236.54
09/04/2014,2236.37,--,2237.04,2250.78,2230.56
09/03/2014,2233.91,--,2237.88,2243.58,2230.11
09/02/2014,2231.89,--,2231.18,2235.15,2221.45
09/01/2014,2226.98,--,0.00,0.00,0.00
08/29/2014,2226.98,--,2225.07,2227.81,2215.46
08/28/2014,2212.05,--,2203.14,2213.95,2197.63
08/27/2014,2210.77,--,2215.23,2217.80,2206.65
08/26/2014,2213.50,--,2212.81,2217.50,2211.63
08/25/2014,2210.49,--,2222.65,2222.69,2205.79
08/22/2014,2212.60,--,2215.61,2218.05,2209.49
08/21/2014,2214.62,--,2208.22,2215.26,2206.52
08/20/2014,2209.04,--,2199.95,2211.58,2199.25
08/19/2014,2201.87,--,2190.51,2203.38,2190.45
08/18/2014,2189.76,--,2180.59,2189.76,2177.72
08/15/2014,2174.13,--,2181.90,2185.25,2155.28
08/14/2014,2167.86,--,2162.75,2168.02,2158.90
08/13/2014,2159.95,--,2146.82,2160.01,2145.56
08/12/2014,2137.93,--,2139.16,2145.42,2125.22
08/11/2014,2143.83,--,2136.34,2151.30,2136.11
08/08/2014,2130.01,--,2116.05,2131.64,2109.39
08/07/2014,2109.31,--,2134.64,2137.86,2102.60
08/06/2014,2123.36,--,2110.18,2134.95,2105.23
08/05/2014,2126.94,--,2134.73,2145.61,2118.75
08/04/2014,2143.72,--,2130.63,2149.93,2120.73
08/01/2014,2128.55,--,2136.21,2147.87,2115.86
07/31/2014,2137.27,--,2156.71,2167.92,2136.09
07/30/2014,2179.47,--,2183.07,2186.03,2170.17
07/29/2014,2168.94,--,2178.08,2185.33,2167.84
07/28/2014,2175.84,--,2175.07,2181.00,2155.75
07/25/2014,2174.28,--,2175.48,2179.19,2165.01
07/24/2014,2185.03,--,2184.38,2187.66,2179.30
07/23/2014,2172.79,--,2181.95,2183.01,2170.03
07/22/2014,2190.89,--,2185.11,2196.97,2183.69
07/21/2014,2176.02,--,2171.99,2180.08,2165.29
07/18/2014,2176.40,--,2158.72,2176.81,2155.92
07/17/2014,2150.08,--,2169.95,2176.65,2145.37
07/16/2014,2185.00,--,2184.74,2192.27,2179.42
07/15/2014,2173.04,--,2175.98,2183.56,2157.42
07/14/2014,2174.79,--,2176.67,2182.55,2171.34
07/11/2014,2164.08,--,2160.28,2165.38,2152.86
07/10/2014,2156.68,--,2134.58,2165.25,2130.59
07/09/2014,2164.87,--,2159.65,2166.04,2149.43
07/08/2014,2154.25,--,2176.89,2178.79,2139.78
07/07/2014,2180.16,--,2190.93,2191.07,2177.48
07/04/2014,2193.30,--,0.00,0.00,0.00
07/03/2014,2193.30,--,2184.72,2193.75,2183.24
07/02/2014,2178.29,--,2175.86,2182.30,2174.21
07/01/2014,2177.77,--,2159.05,2184.21,2158.92
06/30/2014,2153.07,--,2146.78,2156.24,2143.51
06/27/2014,2141.69,--,2130.52,2142.27,2128.95
06/26/2014,2134.04,--,2139.97,2140.83,2121.27
06/25/2014,2140.38,--,2126.19,2142.55,2125.23
06/24/2014,2130.28,--,2135.43,2153.71,2126.17
06/23/2014,2137.50,--,2137.75,2139.97,2130.95
06/20/2014,2138.32,--,2137.58,2139.08,2129.15
06/19/2014,2137.14,--,2144.00,2144.64,2126.01
06/18/2014,2143.23,--,2137.80,2144.75,2121.26
06/17/2014,2132.89,--,2119.91,2136.78,2119.72
06/16/2014,2123.35,--,2111.01,2126.61,2110.59
06/13/2014,2117.24,--,2116.18,2119.88,2105.44
06/12/2014,2101.79,--,2106.16,2115.05,2095.17
06/11/2014,2113.09,--,2106.33,2116.80,2102.18
06/10/2014,2109.43,--,2101.33,2110.32,2099.31
06/09/2014,2106.36,--,2105.39,2113.62,2100.45
06/06/2014,2103.19,--,2095.35,2106.06,2092.94
06/05/2014,2086.71,--,2069.76,2089.01,2064.32
06/04/2014,2067.71,--,2055.65,2070.95,2053.42
06/03/2014,2062.79,--,2055.49,2067.15,2053.29
06/02/2014,2063.91,--,2065.72,2067.00,2046.06
05/30/2014,2057.63,--,2062.67,2062.67,2048.76
05/29/2014,2060.77,--,2055.54,2062.27,2052.36
05/28/2014,2051.58,--,2056.47,2057.93,2047.23
05/27/2014,2056.99,--,2040.53,2056.99,2039.24
05/26/2014,2033.28,--,0.00,0.00,0.00
05/23/2014,2033.28,--,2016.33,2033.74,2012.35
05/22/2014,2014.21,--,2004.80,2019.20,2003.44
05/21/2014,2003.57,--,1991.50,2005.33,1991.04
05/20/2014,1987.77,--,1996.91,2004.20,1979.19
05/19/2014,1999.23,--,1976.22,2001.45,1974.73
05/16/2014,1978.71,--,1969.21,1981.64,1959.17
05/15/2014,1964.40,--,1979.82,1980.35,1947.55
05/14/2014,1976.81,--,1981.04,1989.53,1974.42
05/13/2014,1984.57,--,1994.02,1999.25,1983.29
05/12/2014,1992.09,--,1964.58,1994.24,1964.18
05/09/2014,1955.48,--,1951.44,1956.83,1936.05
05/08/2014,1952.15,--,1941.56,1977.97,1935.96
05/07/2014,1945.68,--,1956.56,1959.38,1928.49
05/06/2014,1959.03,--,1976.49,1980.96,1958.64
05/05/2014,1976.68,--,1963.32,1979.51,1955.91
05/02/2014,1974.55,--,1979.24,1987.51,1970.28
05/01/2014,1973.90,--,1976.78,1992.10,1966.51
04/30/2014,1970.08,--,1955.60,1970.08,1951.99
04/29/2014,1958.86,--,1947.65,1961.05,1937.95
04/28/2014,1940.98,--,1962.09,1966.26,1912.40
04/25/2014,1951.88,--,1985.16,1986.24,1947.16
04/24/2014,1997.78,--,2016.38,2018.55,1981.36
04/23/2014,1995.20,--,2004.95,2005.92,1991.50
04/22/2014,2007.02,--,1995.45,2012.93,1995.14
04/21/2014,1994.72,--,1988.85,1995.43,1974.20
04/18/2014,1980.92,--,0.00,0.00,0.00
04/17/2014,1980.92,--,1970.01,1989.78,1961.56
04/16/2014,1966.68,--,1966.00,1967.37,1938.76
04/15/2014,1955.56,--,1946.18,1959.60,1915.78
04/14/2014,1939.74,--,1938.01,1950.13,1922.38
04/11/2014,1916.00,--,1924.14,1946.88,1910.27
04/10/2014,1943.78,--,2007.68,2008.67,1940.95
04/09/2014,2009.04,--,1992.49,2009.95,1981.24
04/08/2014,1983.28,--,1959.40,1985.96,1958.48
04/07/2014,1956.66,--,1970.01,1986.29,1943.90
04/04/2014,1979.50,--,2047.31,2048.82,1975.04
04/03/2014,2033.36,--,2051.87,2060.54,2024.52
04/02/2014,2047.99,--,2054.22,2055.34,2039.98
04/01/2014,2049.68,--,2025.00,2049.86,2023.15
03/31/2014,2015.95,--,2005.36,2022.99,2005.36
03/28/2014,1994.08,--,1991.25,2014.01,1988.21
03/27/2014,1983.81,--,1990.01,2000.47,1975.91
03/26/2014,1992.67,--,2032.31,2041.17,1992.65
03/25/2014,2018.96,--,2020.75,2035.96,2005.48
03/24/2014,2008.89,--,2029.11,2034.27,1990.73
03/21/2014,2024.66,--,2050.08,2052.46,2021.15
03/20/2014,2046.15,--,2019.85,2049.18,2018.47
03/19/2014,2024.09,--,2030.33,2036.41,2011.79
03/18/2014,2031.65,--,2007.46,2033.16,2005.79
03/17/2014,2007.64,--,1994.80,2013.94,1994.80
03/14/2014,1981.88,--,1986.87,1996.76,1980.58
03/13/2014,1988.45,--,2032.01,2034.83,1978.72
03/12/2014,2027.63,--,2010.66,2027.63,1998.45
03/11/2014,2018.12,--,2035.82,2040.77,2012.70
03/10/2014,2029.77,--,2036.91,2041.48,2022.77
03/07/2014,2036.66,--,2054.07,2054.37,2029.36
03/06/2014,2046.53,--,2048.78,2051.52,2040.20
03/05/2014,2044.50,--,2041.87,2046.50,2039.40
03/04/2014,2042.26,--,2030.83,2044.04,2030.64
03/03/2014,2008.90,--,1999.39,2012.86,1990.84
02/28/2014,2021.13,--,2031.44,2034.70,2004.64
02/27/2014,2032.63,--,2026.36,2033.76,2018.16
02/26/2014,2028.79,--,2025.03,2040.85,2023.50
02/25/2014,2017.19,--,2027.53,2028.25,2012.05
02/24/2014,2025.23,--,2019.92,2035.85,2019.10
02/21/2014,2015.61,--,2023.53,2026.49,2013.10
02/20/2014,2016.51,--,2004.08,2018.66,1993.31
02/19/2014,2003.65,--,2005.09,2015.69,2000.46
02/18/2014,2004.69,--,2000.02,2006.39,1991.95
02/17/2014,1999.86,--,0.00,0.00,0.00
02/14/2014,1999.86,--,1987.60,2002.37,1981.66
02/13/2014,1991.12,--,1954.53,1991.12,1953.32
02/12/2014,1966.99,--,1961.13,1972.95,1961.10
02/11/2014,1957.87,--,1935.50,1962.46,1935.41
02/10/2014,1933.09,--,1920.22,1934.00,1919.01
02/07/2014,1922.30,--,1898.54,1923.71,1891.92
02/06/2014,1890.27,--,1867.60,1892.97,1867.47
02/05/2014,1857.02,--,1853.87,1862.50,1834.00
02/04/2014,1863.97,--,1858.48,1865.45,1848.32
02/03/2014,1849.97,--,1895.37,1901.72,1845.41
01/31/2014,1897.65,--,1884.46,1905.83,1884.46
01/30/2014,1904.66,--,1892.04,1910.24,1884.73
01/29/2014,1877.93,--,1879.20,1894.33,1874.44
01/28/2014,1894.96,--,1880.17,1896.86,1880.17
01/27/2014,1886.00,--,1902.57,1907.57,1874.82
01/24/2014,1901.50,--,1929.90,1931.61,1901.44
01/23/2014,1941.78,--,1944.61,1945.10,1930.70
01/22/2014,1953.07,--,1942.16,1955.48,1940.19
01/21/2014,1942.24,--,1945.43,1948.41,1928.88
01/20/2014,1933.06,--,0.00,0.00,0.00
01/17/2014,1933.06,--,1933.10,1942.54,1928.22
01/16/2014,1940.99,--,1943.72,1946.31,1936.85
01/15/2014,1945.95,--,1925.90,1949.87,1925.62
01/14/2014,1919.61,--,1886.22,1921.30,1885.64
01/13/2014,1879.88,--,1907.87,1912.80,1874.60
01/10/2014,1907.28,--,1906.48,1908.49,1895.11
01/09/2014,1899.77,--,1914.92,1916.80,1893.62
01/08/2014,1912.25,--,1903.46,1915.54,1899.06
01/07/2014,1897.71,--,1883.43,1900.16,1880.85
01/06/2014,1876.46,--,1885.11,1886.46,1872.19
01/03/2014,1883.21,--,1887.16,1891.54,1876.91
01/02/2014,1886.81,--,1897.31,1897.38,1881.52
01/01/2014,1910.92,--,0.00,0.00,0.00
12/31/2013,1910.92,--,1903.85,1911.53,1901.70
12/30/2013,1899.70,--,1894.14,1902.81,1891.30
12/27/2013,1895.45,--,1898.32,1901.74,1894.00
12/26/2013,1895.10,--,1897.80,1899.50,1893.22
12/25/2013,1894.05,--,0.00,0.00,0.00
12/24/2013,1894.05,--,1890.74,1895.25,1890.48
12/23/2013,1890.34,--,1883.08,1890.65,1879.19
12/20/2013,1872.84,--,1854.02,1875.38,1854.02
12/19/2013,1851.97,--,1856.41,1857.04,1845.18
12/18/2013,1860.97,--,1844.06,1861.39,1817.99
12/17/2013,1846.71,--,1833.20,1852.83,1833.20
12/16/2013,1833.33,--,1830.21,1841.02,1829.75
12/13/2013,1819.89,--,1820.42,1823.51,1814.82
12/12/2013,1807.90,--,1819.17,1821.27,1806.18
12/11/2013,1817.89,--,1842.71,1845.19,1815.64
12/10/2013,1843.22,--,1838.01,1846.71,1834.79
12/09/2013,1839.42,--,1838.33,1844.96,1835.41
12/06/2013,1837.12,--,1837.49,1839.00,1827.80
12/05/2013,1817.30,--,1819.44,1823.49,1813.37
12/04/2013,1817.38,--,1804.22,1822.22,1803.09
12/03/2013,1813.02,--,1806.41,1816.87,1805.02
12/02/2013,1810.80,--,1813.84,1817.80,1808.74
11/29/2013,1812.47,--,1813.00,1817.15,1810.54
11/28/2013,1810.92,--,0.00,0.00,0.00
11/27/2013,1810.92,--,1801.78,1811.50,1798.93
11/26/2013,1802.34,--,1796.38,1805.94,1790.05
11/25/2013,1798.16,--,1804.91,1805.79,1791.75
11/22/2013,1801.94,--,1798.75,1802.06,1795.87
11/21/2013,1800.46,--,1786.63,1801.97,1783.54
11/20/2013,1777.65,--,1788.34,1794.07,1773.88
11/19/2013,1783.77,--,1798.47,1800.61,1780.24
11/18/2013,1801.26,--,1821.34,1822.67,1798.35
11/15/2013,1820.77,--,1814.10,1821.11,1807.52
11/14/2013,1809.44,--,1801.62,1810.71,1799.20
11/13/2013,1811.59,--,1782.21,1811.64,1781.66
11/12/2013,1791.10,--,1777.80,1792.49,1777.08
11/11/2013,1782.00,--,1777.55,1784.46,1771.53
11/08/2013,1781.43,--,1763.90,1781.43,1781.43
11/07/2013,1758.21,--,1787.82,1790.78,1756.15
11/06/2013,1786.43,--,1783.18,1787.54,1776.73
11/05/2013,1777.44,--,1773.08,1781.47,1764.70
11/04/2013,1779.57,--,1779.16,1783.32,1773.26
11/01/2013,1775.24,--,1781.74,1785.21,1765.74
10/31/2013,1775.28,--,1778.35,1793.92,1775.28
10/30/2013,1780.98,--,1795.75,1798.68,1774.35
10/29/2013,1788.44,--,1780.70,1788.46,1779.45
10/28/2013,1773.16,--,1767.64,1774.86,1764.87
10/25/2013,1769.76,--,1778.58,1780.52,1766.59
10/24/2013,1767.71,--,1764.34,1771.47,1760.99
10/23/2013,1764.45,--,1779.01,1779.20,1757.82
10/22/2013,1799.39,--,1808.03,1810.75,1791.50
10/21/2013,1805.33,--,1805.57,1810.10,1800.92
10/18/2013,1799.71,--,1785.86,1800.48,1782.42
10/17/2013,1778.08,--,1760.13,1778.49,1756.43
10/16/2013,1767.94,--,1761.84,1772.00,1760.24
10/15/2013,1754.96,--,1769.23,1771.69,1752.34
10/14/2013,1773.87,--,1749.84,1775.19,1748.59
10/11/2013,1762.88,--,1746.37,1767.04,1745.83
10/10/2013,1752.50,--,1719.49,1755.01,1730.28
10/09/2013,1719.49,--,1725.54,1733.69,1703.43
10/08/2013,1725.54,--,1758.37,1762.76,1722.74
10/07/2013,1758.37,--,1769.73,1769.34,1752.71
10/04/2013,1769.73,--,1748.50,1772.50,1748.36
10/03/2013,1748.50,--,1766.08,1767.83,1734.66
10/02/2013,1766.08,--,1765.98,1767.63,1754.28
10/01/2013,1765.98,--,1750.28,1769.19,1748.70
09/30/2013,1750.28,--,1754.56,1754.98,1730.23
09/27/2013,1754.56,--,1759.83,1759.14,1746.55
09/26/2013,1759.83,--,1754.32,1766.37,1753.77
09/25/2013,1754.32,--,1749.91,1762.23,1744.39
09/24/2013,1749.91,--,1745.20,1758.87,1740.27
09/23/2013,1745.20,--,1755.43,1759.96,1737.17
09/20/2013,1755.43,--,1762.43,1768.29,1753.11
09/19/2013,1762.43,--,1758.22,1765.76,1756.68
09/18/2013,1758.22,--,1743.35,1758.39,1740.96
09/17/2013,1743.35,--,1728.25,1745.29,1731.29
